"81","Ba/4x150x32","1","3","4.00","150","32","1","0","0","0","0","../images/Battant.png","0.019","0.019","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"82","Ba/4x150x38","1","3","4.00","150","38","1","0","0","0","0","../images/Battant.png","0.023","0.023","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"83","Ba/4x150x44","1","3","4.00","150","44","1","0","0","0","0","../images/Battant.png","0.026","0.026","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"84","Ba/4.5x150x32","1","3","4.50","150","32","1","0","0","0","0","../images/Battant.png","0.022","0.022","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"85","Ba/4.5x150x38","1","3","4.50","150","38","1","0","0","0","0","../images/Battant.png","0.026","0.026","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"86","Ba/4.5x150x44","1","3","4.50","150","44","1","0","0","0","0","../images/Battant.png","0.030","0.030","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"87","Ba/4x175x32","1","3","4.00","175","32","1","0","0","0","0","../images/Battant.png","0.022","0.022","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"88","Ba/4x175x38","1","3","4.00","175","38","1","0","0","0","0","../images/Battant.png","0.027","0.027","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"89","Ba/4x175x44","1","3","4.00","175","44","1","0","0","0","0","../images/Battant.png","0.031","0.031","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"90","Ba/4.5x175x32","1","3","4.50","175","32","1","0","0","0","0","../images/Battant.png","0.025","0.025","Bois brut","Battant","M3","4","335000.00","25","418750.00"
"91","Ba/4.5x175x38","1","3","4.50","175","38","1","0","0","0","0","../images/Battant.png","0.030","0.030","Bois brut","Battant","M3","4","335000.00","25","418750.00"
"92","Ba/4.5x175x44","1","3","4.50","175","44","1","0","0","0","0","../images/Battant.png","0.035","0.035","Bois brut","Battant","M3","4","335000.00","25","418750.00"
"93","Ba/2,5x50x38","1","3","2.50","50","38","1","0","0","0","0","../images/Battant.png","0.005","0.005","Bois brut","Battant","M3","6","345000.00","0","345000.00"
"94","Ba/2,5x100x32","1","3","2.50","100","32","1","0","0","0","0","../images/Battant.png","0.008","0.008","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"95","Ba/2,5x100x38","1","3","2.50","100","38","1","0","0","0","0","../images/Battant.png","0.010","0.010","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"96","Ba/2,5x100x44","1","3","2.50","100","44","1","0","0","0","0","../images/Battant.png","0.011","0.011","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"97","Ba/2,5x125x32","1","3","2.50","125","32","1","0","0","0","0","../images/Battant.png","0.010","0.010","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"98","Ba/2,5x125x38","1","3","2.50","125","38","1","0","0","0","0","../images/Battant.png","0.012","0.012","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"99","Ba/2,5x125x44","1","3","2.50","125","44","1","0","0","0","0","../images/Battant.png","0.014","0.014","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"100","Ba/2,5x150x32","1","3","2.50","150","32","1","0","0","0","0","../images/Madrier.png","0.012","0.012","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"101","Ba/2,5x150x38","1","3","2.50","150","38","1","0","0","0","0","../images/Madrier.png","0.014","0.014","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"102","Ba/2,5x150x44","1","3","2.50","150","44","1","0","0","0","0","../images/Madrier.png","0.017","0.017","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"103","Ba/2,5x175x32","1","3","2.50","175","32","1","0","0","0","0","../images/Madrier.png","0.014","0.014","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"104","Ba/2,5x175x38","1","3","2.50","175","38","1","0","0","0","0","../images/Madrier.png","0.017","0.017","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"105","Ba/2,5x175x44","1","3","2.50","175","44","1","0","0","0","0","../images/Madrier.png","0.019","0.019","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"106","Ba/2x100x32","1","3","2.00","100","32","1","0","0","0","0","../images/Battant.png","0.006","0.006","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"107","Ba/2x100x38","1","3","2.00","100","38","1","0","0","0","0","../images/Battant.png","0.008","0.008","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"108","Ba/2x100x44","1","3","2.00","100","44","1","0","0","0","0","../images/Battant.png","0.009","0.009","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"109","Ba/2x125x32","1","3","2.00","125","32","1","0","0","0","0","../images/Battant.png","0.008","0.008","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"110","Ba/2x125x38","1","3","2.00","125","38","1","0","0","0","0","../images/Battant.png","0.010","0.010","Bois brut","Battant","M3","1","320000.00","0","320000.00"
