177,"BR/5x160",7,10,6.00,0,0,0,160,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
178,"BR/6x120",7,10,6.00,0,0,0,120,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
179,"BR/6x140",7,10,6.00,0,0,0,140,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
180,"BR/6x160",7,10,6.00,0,0,0,160,0,0,0,0,"NULL",0,0,"Bois rond","BR","ML",0
181,"LC/4x225x90",6,8,0.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
182,"LC/5x225x90",6,8,5.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
183,"LC/6.5x225x90",6,8,0.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
184,"LC/6x180x65",6,7,6.00,180,65,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 65","ML",0
185,"LC/6x180x90",6,8,6.00,180,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
186,"LC/6x225x115",6,9,6.00,225,115,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 115","ML",0
187,"LC/6x225x65",6,7,6.00,225,65,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 65","ML",0
188,"LC/6x225x90",6,8,6.00,225,90,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 90","ML",0
189,"LC/8x315x115",6,9,8.00,315,115,0,0,0,0,0,0,"NULL",0,0,"Lamelle-colle","Larg 115","ML",0
190,"Px/2.5x320x18",8,11,2.50,320,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
191,"Px/2.5x320x25",8,11,2.50,320,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
192,"Px/2.5x460x18",8,11,2.50,460,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
193,"Px/2.5x460x25",8,11,2.50,460,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
194,"Px/2x320x18",8,11,2.00,320,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
195,"Px/2x320x25",8,11,2.00,320,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
196,"Px/2x460x18",8,11,2.00,460,18,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
197,"Px/2x460x25",8,11,2.00,460,25,0,0,0,0,0,0,"NULL",0,0,"Panneaux","Panneaux",,0
198,"Bac a fleurs",5,12,0.10,0.6,0.3,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
199,"Banc",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
200,"Cache-pot",5,12,0.40,0.4,0.4,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
201,"Chaise",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
202,"Dalle caillebotis",5,12,0.50,0.5,0.047,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
203,"Fauteuil",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
204,"Poubelle",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
205,"Table basse",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
206,"Table de pique-nique",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
207,"Tabouret",5,12,0.00,0,0,0,0,0,0,0,0,"NULL",0,0,"Produit jardin","PJ",,0
